durability,undying_id
1716996,541
6908410,4250
6408525,2682
7959623,9593
8569162,7960
3788165,165
8751444,2833
3758763,6417
336048,7827
6071799,3636
445157,7066
2690458,1722
4473702,2254
1090663,3235
895293,2688
8190200,5053
7061625,4906
6516181,2417
4088454,3809
9395140,8422
230912,8225
3926189,5876
8022029,6294
9075218,1072
2433698,2581
6059680,2029
15,6228
8907779,658
1910067,5500
9280883,6192
9490899,9932
2515632,6114
6719479,9585
9641161,5828
9730547,144
5158301,5195
4692221,5333
8068967,6688
6365024,3483
6756471,1024
1925435,3777
5769666,1736
4688678,6436
6303473,7915
4619319,3043
2214673,577
1454056,5455
6588095,6233
1198281,3655
9023082,7603
625569,827
4569199,5869
1796643,5445
258755,4933
5796176,5452
6104103,5258
3253306,5046
7513870,1096
5743434,8100
1746305,76
3000376,7426
4948859,171
8218750,1111
8339316,6361
4872879,2739
9409775,3615
4922976,9111
563285,2903
7095503,8949
520891,2513
933965,8179
8228365,7701
8858379,1986
9011781,5998
8533574,4247
6986972,3556
8888316,4772
4137190,8071
505939,248
4367760,1616
9932662,2346
3117834,7602
51480,896
1410639,3040
1447217,3726
8372256,6812
2683133,7018
6192976,3812
8452515,4035
7785408,4034
1823841,1685
1938134,796
9309006,9560
4221111,4359
3029821,9495
5444076,1950
661825,9119
6007557,8003
8014700,3186
301888,3061
9270679,3499
4591331,2402
2232994,8359
5674089,8747
9413228,7580
97551,7594
1521297,9998
5339125,8636
8368614,5316
2139789,5870
6634427,3977
5019767,2105
2740609,5439
9067213,5628
7766024,8375
8514634,3044
2669616,1417
4388145,9337
3486952,9438
1205047,4862
6906292,3832
9880459,4022
7917790,471
9287370,3323
4699,7996
9597955,2613
1786662,9223
3888016,1463
6580578,5285
727427,1646
1264269,1185
5757478,404
1193222,9588
5829063,3083
9033537,3732
8477154,7503
5017426,3803
3263296,9841
4507491,8696
2497460,6230
8100244,4971
9425527,7586
7545117,6839
1488490,4514
2400839,8474
1847259,5660
9739358,5260
3945240,9584
9270313,3852
3566684,8877
2803095,2218
9290332,9505
2638250,3518
6212830,782
3850991,522
2136198,550
9247735,6285
5207320,2158
3586509,6869
208992,2045
3242557,6618
1956269,2292
2453774,5026
4124196,3013
5629156,8138
523565,560
5256252,386
2941383,1796
5033492,4081
8155503,4866
8240605,4283
6649829,6227
1984747,8466
7893479,1903
3674224,1915
6647163,3636
1865386,5969
3810106,9263
1010509,296
1129143,5344
7735949,6047
3724627,7160
9545978,9617
2505907,9441
7749440,5947
8918919,7162
8162179,5921
886763,156
3789665,947
5755016,5993
6996819,1760
7964528,5953
6457333,1523
2866633,2616
8476555,433
1177327,1752
1329679,9748
7688140,2582
2308764,7599
1074059,2448
5945336,7482
298053,9483
4950634,2261
724009,1247
6072559,8876
5515548,8030
4089805,540
3730049,5767
5183209,3264
3604176,1303
2817510,7193
1379736,7292
4794536,6047
5739270,7551
146058,1782
4131796,9779
9251472,3250
3360408,2132
5323752,3311
1149032,1919
7964532,7006
8303160,3748
8766255,2485
2045973,8615
2901804,1717
9176257,8205
3955601,2346
5161814,8856
4628981,1067
1699252,7059
2732685,5691
3150518,9765
9828835,2118
1833061,684
4418226,1220
6558748,7463
7208358,4775
5368269,3063
2026103,1142
9198536,4926
731845,1804
6112035,9263
3566278,5012
6295105,8918
7722543,9684
5293122,8562
7252764,7338
7820332,7578
6967155,3032
9195754,3588
6511881,2163
1939367,9669
4869813,6791
229914,5232
4053,2633
6230212,7425
6014973,5087
7402430,8823
5852116,2695
204780,8776
9737171,1770
8317764,2077
3103075,1362
5420024,6249
5240225,7760
2941093,9000
5038242,1584
4080584,6882
2987028,6992
7876976,8860
6337940,9082
4921138,5758
8349733,8216
6637003,7092
4422787,7956
7199973,3187
475596,9237
3681987,337
8419012,691
8764449,3852
4331223,6258
4666292,5121
8197268,3880
4160191,1528
2776170,8296
9533660,4262
1932854,7772
8270138,2364
3430853,9061
7417929,4798
8439723,5644
4851751,2531
4177284,2758
1912140,8379
5539783,6281
4693676,5754
4944610,5481
1264758,7939
7967453,2197
9918090,3783
7205451,5896
2032586,5334
9900291,5654
6699838,8181
2180093,5675
6913723,5534
9734286,7985
1769349,24
1025076,6134
252112,6360
387581,1617
6449496,5086
2218397,6219
4717198,336
726362,9997
9007334,7203
2437182,7054
1148874,537
9522035,7552
2855236,8103
7482823,2353
6686074,9881
1463756,3482
2572328,4448
849270,6546
9617593,2955
9768328,4608
3277599,7584
371426,2212
5870707,9961
7879046,263
8332819,4698
3392255,2280
303161,7367
2748771,4614
4784978,5266
3778349,358
563642,7016
9967754,5073
4971408,8529
5624335,8303
6196644,8177
9710846,5425
5670798,4945
6068632,1440
631920,6120
5457323,7496
3282364,1458
7443434,4780
891182,4981
3570535,3046
4265398,6545
9148075,8732
4157861,9354
8966676,375
2068133,7127
8095590,5456
4922026,9670
2887076,3418
7235347,8024
7557264,4124
5544332,7530
5799113,7566
3411423,5271
4404833,1811
1221843,6662
1370663,4575
874733,7841
6705231,277
9118650,5966
2585723,8273
9315103,7741
3867939,2694
7143188,6537
8567006,6412
9319969,8985
3313448,1484
3561097,5293
7405930,961
4393979,2047
4608891,6987
1953029,4501
5951506,3121
4843516,7187
5453235,4376
442515,8537
1438396,5529
3659163,8013
191546,2034
2575909,749
4255358,2330
2564143,5498
6380613,6680
2970068,1905
5311808,7608
3200914,2674
2663937,1028
1308756,5013
9481897,9443
256191,5140
885756,557
3926988,9990
3617083,8970
5163710,1595
4788928,2952
8974173,80
6685478,9298
948311,5428
7000145,1519
9628425,7369
9520388,1811
9424727,85
9195296,6854
8415152,2817
2777777,6856
8031870,5862
7708335,7536
1140149,1561
678103,4308
4279985,7599
8558929,422
1303663,2747
5367842,5722
6200342,8718
2643724,8801
2532891,1013
3338132,4723
6512794,289
7319039,5091
1461859,821
7186627,9104
2088905,5201
300258,7572
6866783,367
7855930,76
7925495,6140
3208716,17
9000535,1289
2467390,2112
8905111,760
9475324,8357
4793329,4295
3530705,1117
7701190,2985
3866558,1399
65896,1485
4773978,6922
99986,8801
4234655,4822
5436944,7925
5339353,8713
4218788,7020
2980961,8341
9451843,7218
2356341,5636
9555198,3539
5610748,837
9553883,2094
7766675,8194
6741653,7856
7701995,5060
4558729,201
6514349,8474
9133427,1564
8214337,619
902583,598
4539844,5261
7250613,6951
6901847,5515
3133668,8985
3347389,6481
5871710,1601
2931321,6406
3847549,7984
9684894,7965
8498824,2948
5973476,5586
5686190,1261
1484024,1155
5698432,3985
1363591,5013
8347382,7118
817088,3809
537865,1009
6350559,5521
960156,1402
3553508,3087
4270416,9120
5742907,8715
2981794,1563
2191005,6462
1564070,7564
1729786,5370
2741328,9759
9141036,6050
3036596,8171
8485735,5988
8680412,414
8800435,4659
7349107,3832
7563756,2615
9298442,1748
3626458,2377
2880721,1852
7318685,4573
2412990,6839
8683743,8782
5145282,6943
5043689,3598
4815414,9823
3472175,315
9046699,4004
9178460,3364
2616688,8078
3531762,3822
2599473,9515
812128,6612
5925217,4280
7816805,1358
4776374,7338
3952805,8547
9387262,1467
4097830,2728
1837485,5694
2135343,8943
582027,7723
494044,1207
7933819,1146
4431669,3700
3977741,2576
1929317,3878
226161,5468
5283921,9243
1057209,878
2808352,5829
6761340,5185
8400681,9256
6472260,8758
2728346,1817
1208167,2465
7018110,876
9907826,9123
5631501,3277
8381972,8863
9464768,6550
1965929,8203
8109031,2449
1910450,4621
3779502,5286
1706672,6507
9613768,9267
9077991,607
5723404,3982
7200643,7477
8019534,260
7450437,1372
4850111,2765
4377557,1288
2095676,2607
5740918,8418
9493362,778
7328342,2824
6554948,8199
8456908,1908
4240703,7805
1113605,4258
5187679,8890
707557,4958
9836521,3982
7102917,5926
5548147,1400
2203915,8233
3845894,9794
3327204,1524
9522170,2525
3174850,3597
7052354,2101
544619,6322
1054236,5896
5301469,5145
775532,3927
6226882,7798
2294734,2769
3107457,4218
9954754,6920
3373190,5706
2636589,8570
516562,6375
1732475,281
7490238,4872
1608896,805
3971930,2986
7857485,4479
7746298,4832
2171723,7514
2589148,8116
3838859,1788
7978545,7313
5576828,9048
4317391,6732
2939352,2385
1903279,1607
2536638,3821
2504140,8449
4831882,4502
9655433,6048
2277039,4579
3872605,1830
4580764,2719
860048,125
5185501,4431
5747506,4784
7280359,5795
2739187,2109
1149685,1849
4958281,1877
1398673,412
7459663,9150
8332610,67
9262748,4108
6693267,9890
4016363,5466
732208,8301
204625,4781
4892968,7444
6392808,9393
2914721,3984
6400449,4287
5498312,1219
700759,4350
1893554,3036
7820879,5295
754081,9408
5450659,6700
3295980,3299
885958,9861
9514817,9931
2188175,3196
7813096,3764
3430154,9344
5332984,8413
1025299,1655
2124018,7044
7535279,8863
9973290,7651
3493300,4276
5499885,3675
9298989,5389
1632119,7128
3409771,4577
6592534,8869
2396184,7947
2694439,2437
4033913,2219
625692,4362
14999,2186
7677302,4978
8236680,3914
1865636,9687
13336,6642
4450826,4597
8639400,7073
3900521,7221
726407,4091
8639984,2143
9274475,6567
9728890,768
3797914,7835
4278671,3653
1350993,6311
1344796,8529
143034,6661
3413285,4698
5684410,3817
1893670,807
6228076,8299
4775230,5851
894309,4036
6048921,801
3212202,4627
5873129,729
5437191,6637
7009677,8344
7934722,4040
7497416,9344
4505041,5860
2926863,6341
5804549,3868
2929158,590
6022730,8321
5295448,7234
3027029,1456
7193543,9592
1798857,8963
2334169,4881
3510703,8265
4224549,4115
9398757,9750
2402267,6489
9002313,9938
6338952,7752
1409642,5049
8499305,1343
5640735,9452
9269129,4548
3121867,6693
4450021,6419
2203325,1633
2094007,9782
3372795,3483
9382635,3490
7304222,5584
3971208,2492
8001029,5332
2381069,9881
4783772,996
5454768,5822
6565047,8509
2979683,4377
5771902,9221
1855251,6498
7504876,5866
6011338,1382
8871307,3317
9053838,1541
7369172,3967
5642304,9140
2704242,9126
6438190,4479
8095304,9261
7482975,2717
7437542,1647
3708464,3332
7837573,2191
5562284,3010
1414803,4372
5349382,3027
7276472,9257
6207121,5156
469775,8536
4425217,7718
3218930,4797
4001424,5558
3861655,5453
6185929,7209
4757534,5099
5500121,3630
4310419,6310
4456936,4942
1533850,9893
6603018,294
3157647,5741
9025146,6081
3938385,9099
9531925,3480
2899125,2436
4575560,7472
3678128,1458
2436023,7762
4241650,6807
8685849,4689
6975634,1610
8434992,8259
5314325,405
8684225,675
9501916,9067
3342932,8388
439921,7680
7739175,4757
5006875,7141
1343545,1807
2335277,9247
445242,6647
55528,8598
6232882,7481
4861017,6761
8450895,8884
5111918,2940
2325502,2899
9723879,5928
4825931,8750
6499021,7070
2995502,649
1820707,6635
9945393,722
4386949,1761
4595537,5842
265385,5105
3083089,2650
7683117,9682
4844392,5043
9731629,8700
9398244,9687
2890478,7307
8212769,7532
8703102,8875
8904710,624
7788184,2173
8609286,3322
7086181,8386
4261248,9380
8099616,2608
3350365,797
826440,3143
7122852,9632
3672741,7765
7793838,6704
7534363,2094
6345394,1860
703631,1128
6333373,86
3539136,1339
9165524,4370
8449880,8762
1268730,3751
7148782,3121
5534051,2510
9767423,3484
964728,3951
6245134,9167
1095079,7876
9299562,8571
9408840,5343
3447440,8990
1663779,2153
3783608,5574
2312227,6719
5027359,7201
6568542,4316
2058946,3410
2783696,1368
9032733,1165
7833065,7977
1059285,9489
1374217,5154
4292845,8760
2554160,7367
6359790,9787
2035956,2698
48416,5893
8462503,2137
7119865,8519
2811808,7378
1737876,583
269641,8410
9887091,3038
9666529,8887
8275598,4293
2730665,1516
5739304,8707
4705089,3465
4082978,2790
7110378,9427
6249871,5487
5048227,9034
9124305,5210
4228306,9042
8899172,5966
1746971,7317
7846201,2629
7826570,4981
5758224,7008
6061910,6021
1227780,6513
7683720,8474
4172320,8220
3912671,9929
162990,5126
8275009,8252
8689765,2021
7689081,5393
9299558,6944
9980932,9425
2093004,5407
2008008,865
2767376,7394
9947056,1259
9681436,1926
9732402,1382
3958423,2712
7893721,5953
28125,7628
4864658,7215
8282836,2092
248391,1471
1972609,1267
7763122,2489
9601329,6077
3672892,7707
8208310,8644
7658757,7011
6145622,7822
7133460,2412
6354277,3735
8478581,5455
4561477,1399
5204884,1179
9194193,2279
6970348,3250
415959,7931
7259829,4598
6465637,6272
9153724,1726
5180298,8266
2352683,773
1915102,251
8060714,2156
9807014,2735
1779286,4242
685951,42
2511184,7290
4048071,6442
2280902,6236
4631901,5546
4439400,7079
9708904,3525
975709,3306
8222178,8685
3590495,2647
9190034,5467
7831816,1288
7215428,7529
1671325,3925
4978082,1320
3105770,4883
4082852,3032
2407496,951
1321773,6383
2898625,7220
5806476,9643
7154723,6481
5548782,4471
5860446,1984
9708583,4889
3918752,6303
3720685,2918
3617459,8031
393873,9835
3344070,7353
7154646,1496
3468416,5537
8060982,6629
7681315,1453
8299366,6499
7335168,5734
1302428,9598
5148436,531
2085445,1561
5241098,5704
5425373,5390
8862935,9132
4683801,2691
6847042,5482
3044968,8122
8821648,673
6249965,2984
7143565,4227
4117771,3070
9708123,6539
6225065,9696
7880344,6836
900634,9349
5725287,9728
9007272,7419
2388376,4785
8441267,2362
9452606,1832
8619787,206
5832178,4383
9954273,5502
2239878,5701
1736549,7411
9008105,4297
6885958,8303
1917212,1174
5082632,305
3271783,1055
789499,6494
4960021,9521
9744909,966
1800783,5796
5082743,3160
9010456,139
9710427,6951
3035882,3833
9321902,3483
9278446,6958
8171245,2394
8896310,1200
4778614,310
5827983,6965
3158360,7583
9618283,8099
8974621,4012
621703,4809
136309,8722
9785895,2101
3195158,7818
5097824,1895
9137090,8759
9597774,7037
7047534,2876
4187647,8520
6631305,1464
2424885,7093
738842,2568
9991878,4872
4670349,3952
5175359,3750
5739200,4553
2225863,2228
9292026,5955
1320108,2519
3823874,8698
6942891,2994
9316224,5297
4378858,8712
6742992,3661
7323073,9012
6067182,1524
8736806,5938
2079651,270
7366837,7427
2809859,2540
57177,3838
9328419,2730
7409585,3509
4486422,8029
5975413,3524
3309890,1623
1273959,3913
9403906,9711
6587760,6649
7508137,150
527214,5431
2760373,5853
6066130,41
3959102,5701
4613133,8689
6523381,7816
9557167,5067
3111656,3050
9173632,6729
6565380,7670
1437833,5416
3699352,1870
3513112,7107
5463953,5207
6672382,3081
2219601,3382
8644026,3078
3392247,1701
615887,3000
2973343,4451
1596166,5050
9567956,3547
5440242,2441
8624216,6985
561942,8431
2313952,3660
8346328,4118
5499062,9903
4797553,8623
4289944,1488
8478534,6638
1338335,9636
4012698,7087
1613573,7488
8698416,3275
4011597,4150
6943450,1749
4504902,9619
1998403,6666
5924420,6571
118872,1696
9676439,6289
3000649,1912
385108,6065
9617791,7762
2704868,808
7101286,1293
3929179,8060
8330681,6764
2970420,1034
3578796,2375
2758316,2803
8589288,3850
5132404,2948
699316,1225
6076330,8534
8680004,8714
837657,2950
6648690,2089
2670325,9411
6393844,7602
791121,7091
3748730,7333
6482428,7352
2238758,182
7201557,8202
1267025,3357
4185912,7220
9647215,1863
3985929,2918
9203930,419
9227811,3518
2130799,9274
5010760,9946
2282562,4665
4325724,9710
2940301,6845
9450280,5729
3381345,3781
4220092,7174
7960844,5716
4826232,1364
3492781,7642
5728756,3987
5106028,2371
4576748,2885
5552922,4875
3384268,9632
3215607,1905
670189,5731
1906434,154
6920816,1254
6421418,8195
4813624,9316
6022755,6988
1491883,242
447926,6846
5485063,8979
7270469,8625
4893615,3349
3731419,7947
7180255,7122
1471879,6730
8298327,7005
4158668,3229
3764159,1162
8611094,1220
2850819,4508
7859272,4630
2073964,6408
4948608,9486
6560626,2002
1835554,3139
6006521,4104
249808,6164
4787146,3786
2730331,9473
399451,5174
467878,6572
2712585,1027
9768714,4992
2902634,3429
4882756,5600
703105,7676
3777275,8268
2650031,2538
211438,3832
8288681,2564
6992205,1
1601727,7890
3203876,993
6979174,1534
3670025,8527
4212087,4828
6820348,4749
5468924,2354
8043502,4663
3187330,8673
2147264,8568
4565193,4899
1544720,8214
4027989,9528
5624461,1768
91192,1086
8913511,9895
8016778,1992
2759017,5018
5807614,8316
3677127,8330
3840626,3622
3411371,7205
3329211,5893
8535214,7383
2248370,6755
5210879,9398
9762085,6200
7872091,8852
4150540,9356
8140208,301
7347281,5849
5816770,9957
568152,2575
1892796,2167
1908077,8871
9764707,396
7483045,4739
5487318,4212
8462625,7536
5572912,6251
7880691,5247
7292251,5709
5343105,7936
1274349,2255
9869223,3658
7678967,4114
219137,8969
6587096,9077
2854422,2015
702298,1530
8715959,7808
9965660,2117
9320451,1988
3326255,111
3359283,2088
4883525,3723
6887878,4691
1871277,4566
8349322,611
2498814,385
9290518,1659
6806763,2333
796053,6540
3825637,3133
7135480,8643
3546440,6860
992609,2766
9775172,7464
13699,7668
7887458,2838
5404246,2667
9529690,1885
5108381,6730
42858,9070
1766882,2836
2823339,8012
4151637,7794
3425946,2586
35461,6832
9660353,4419
7299066,4893
6122976,3363
7213318,6453
1329079,5467
1879096,377
5679280,785
5740934,9894
6218554,3040
6333021,1414
5020592,1226
514624,6837
1414000,6014
2012111,888
8972771,4163
6484435,7942
2720085,2350
7086386,4963
7929959,6393
2427212,1478
3580866,3528
1142331,710
102663,808
7004576,6938
1743185,4457
4423840,1054
3567157,6625
4713248,1611
7435015,1094
4361058,4049
3959942,8837
1551591,9260
2271856,3535
7769072,1645
7721424,7057
2606198,9452
2350056,135
6691358,216
4361551,312
3216597,9660
6073842,6758
6960170,8946
4292933,8127
2043759,4492
5636899,9917
8224827,1303
9057768,2552
8316726,215
1255265,8778
9941308,5452
4758336,9523
461120,9537
8794685,1404
9319444,1532
5018991,1463
3334201,4061
3911803,9546
9795196,2601
2934554,8292
3996816,1432
6274363,148
2260206,6272
3381213,4799
7398747,2323
7865603,8315
1497445,4750
6237476,9284
3717829,2123
2689587,5426
7609865,322
862118,3842
5878754,1089
1639139,6338
4304492,491
6284613,3677
9764374,5787
4710551,9158
7717808,6061
2863095,4510
6445306,2365
3519009,446
2704249,6009
5681081,3398
315310,9756
1391540,8460
233372,2904
5066905,6785
7182325,668
3333474,9158
6952160,3230
9014185,5240
8581612,3338
978080,7426
2796129,3737
5775210,7685
588277,7762
3189625,1807
4495447,785
85179,851
5752557,8255
8954479,3824
1759325,13
71008,8285
2685787,7539
1216533,2531
4688399,3908
4267106,8987
9369704,46
5284647,5835
3645682,1276
7267044,7216
6053454,4759
889288,679
7600638,6884
8578968,89
118232,8039
3376887,7019
3080417,1502
1668023,803
3279381,24
1429828,2791
8220489,2741
7710420,5723
6578066,8289
3139227,4218
6242155,8432
5209839,6576
9234265,5840
481356,6446
1798142,3427
5771784,7901
5238406,4024
4516040,412
3303968,8961
1131037,7461
5682803,6531
9312558,4210
7051772,8395
1381724,6168
8378480,8555
1985529,2448
5924118,8721
9629725,8216
5568009,8645
6228544,7869
2334573,7752
6877043,1102
5345429,8817
4042430,5398
9961536,7513
6338809,4623
9099274,5945
6867918,8769
7394543,3614
1456369,6591
837512,1324
7536578,2804
3537468,6367
4577297,5870
6601494,2672
8755697,6205
8385593,9918
5738094,1521
7656478,1627
5608896,5320
7553271,724
5544460,80
2466412,830
1532278,6832
9393679,643
5362372,1238
6937731,1258
6787427,7537
8568340,4908
219818,6924
8859035,4626
3209013,7448
6804564,3372
9130140,1371
9968633,2916
1710514,9414
5097857,5452
8130599,6995
9835900,5010
1853522,3261
6275579,3043
7999309,2057
9023737,5444
477086,1695
3140885,1508
6107028,8458
6766863,1429
4323119,6839
2457846,3667
9528626,1953
1841226,3692
2563110,8209
8964969,9367
6610451,1825
4162001,3331
4490426,9256
8125607,8252
4079617,3265
4472648,7199
1293002,6835
5056802,4385
8239990,5087
7094810,3776
5320345,8849
6105213,721
7963419,6181
8407956,2876
4329285,2664
4862878,8244
3081787,4158
768918,7360
4596276,7872
218250,4998
9635488,1691
6976437,3599
2089971,4371
5472870,8504
3615067,5280
1213690,109
1405487,936
3641425,1773
3671957,9201
6916205,9893
6264961,3167
3579133,958
6248981,5929
647342,243
9071087,4478
3888255,4659
9840011,1450
2514895,4696
719166,3220
9051681,3906
8540191,1271
1627413,1632
4271182,4097
135352,9332
3716257,5003
9167581,6904
4481513,5489
7378576,3747
8838479,4853
9989925,2981
8220582,8327
7763943,1846
1916705,7971
9444423,8082
7304519,3974
7096242,4542
812063,8019
4146003,4993
2068957,112
4821704,5074
8932022,3223
9345013,2696
744853,3595
7927693,9580
9452285,9606
8131255,5522
4909389,728
6576162,4982
143331,3990
463339,3954
1975683,5437
5031810,589
2376745,690
5000407,8903
8154721,9006
6022384,9105
5421684,5667
4485870,2744
8683867,3514
8650617,9677
1748774,6252
1805855,5426
3389202,4786
2692275,9613
5676961,7051
3875646,1140
2848090,1350
976458,8606
3056847,9315
2788008,1091
6255694,2963
9255567,8948
7292571,7116
593821,5898
5288565,5916
2369023,1325
7276698,5417
886503,7023
8949753,9795
476713,3132
1052500,5672
5617486,591
2319994,2335
5179086,3394
9155189,1588
9438813,3142
4203305,8074
1479273,2216
4433519,1866
5080907,8914
3494412,2341
6807513,7774
6275739,7842
2489517,7593
1515734,8895
330357,1335
6895889,1387
7778121,5617
540839,8176
359054,8395
3919481,9980
7321410,5808
4123695,3878
1485480,9518
150824,6251
2722567,1583
2350434,2502
783281,5274
2986751,2874
9026148,3805
4594144,2402
5454581,184
839411,6611
5753790,6661
6516500,537
1746341,1490
3100301,5589
8890652,1548
7256218,956
1348869,9545
7715363,4699
8509846,6986
3133126,4693
1141376,5958
742909,3673
9292148,6486
4557749,7216
4735822,2345
3063392,4309
4185548,3144
3953876,8392
3613361,8803
5029831,4326
2810646,9605
5885115,6641
1246168,9595
5861185,8532
9255906,7485
1068088,3800
3214987,5173
5014288,9516
267599,8903
310817,856
1113696,7681
8658434,5396
3056056,5311
6403405,9778
6602360,8253
3201880,6585
6608564,2644
5705166,3852
5854286,5044
8928214,6967
5370196,5743
4042594,5128
4681920,7507
1878573,8866
636033,1549
1675244,405
5895478,9045
123386,8382
8141700,2543
6805263,4966
896269,7652
7998610,9239
3481496,3231
128787,9303
9209932,9242
417616,3704
2906811,1204
9183886,9194
3918564,6837
6669845,7301
3050655,7299
4505089,9840
8080655,295
2988049,6812
4061852,343
982931,3027
4328804,9608
7211302,1756
5259481,8052
5200913,4830
5913125,6497
1345837,7154
8281063,4160
5119429,9411
686769,9025
7787206,3086
9514070,4131
7534167,6713
7730497,8555
5972368,9363
3974598,3808
5569462,5287
8424549,9818
1864531,8316
3725606,8909
5912441,5103
5362109,9466
157642,1358
5504418,5023
3167889,5585
4071199,9090
4461459,9543
612890,2275
758615,1953
7609837,6110
199014,4549
3840052,2689
5114810,8507
4109457,1247
178948,8996
8326771,7103
1059619,2174
9434389,3203
16909,6957
611672,2025
5771325,9550
5013818,1191
6119361,1245
8698033,4892
9594289,7065
4764705,3779
596435,8778
1675482,4495
9152805,8087
2347158,6878
485958,4809
8845684,2790
4980749,5197
736061,8360
2496798,2851
2850124,2570
7665182,9308
1742260,7246
1219701,4889
216690,2773
523492,4081
4852849,9853
9128618,2254
7714294,2007
7285467,3954
7507589,1814
208610,2009
3889959,6641
4656357,4858
981514,253
6431759,3339
9145637,7709
2778273,6948
8382853,6760
4566901,9677
4502955,4944
3652619,3963
3781741,5792
2023687,4117
386697,7982
3395748,4147
7462570,872
6968709,4168
645813,6467
8386541,384
2850106,7891
560280,7688
2768252,5140
3360823,7012
8298263,432
578171,5865
9229352,639
5519930,6979
2472152,7236
3542454,3885
1167257,9439
9543959,1110
5097303,9567
2911558,7060
9115080,5833
7954071,2313
1200617,8654
9941138,8426
4672597,105
8510744,7184
4162229,4901
8120943,8531
6641999,5736
8885263,484
1819377,9943
3784394,9347
9060906,2064
9516072,7420
6003315,8768
6703778,8573
7098551,2379
9272354,919
8244796,4739
2941171,4787
3828582,9625
7015432,5259
3923278,8711
4135503,9332
979115,9118
2434174,4870
4595441,6264
5680668,8030
6405336,3736
9510769,248
3522493,3898
3784940,2061
4818959,5133
8807017,9840
8571904,3798
643073,2049
1403278,7274
5816219,4905
6733414,5134
1187695,4590
4762309,4935
5249044,9340
897113,202
6857537,2873
783537,2697
8861238,3272
3147181,1401
1630799,8701
9250281,7920
2603928,7450
2455188,8576
6572554,319
1176821,4131
3589575,8688
1275859,9498
9086552,484
342015,8557
2485827,8948
193434,9251
8859213,117
6119971,3242
6550141,328
6150962,4396
3368904,4084
1392499,5825
3391020,5962
6701364,6307
6492773,9288
8482319,6941
3293517,2229
3117306,9980
4854707,2151
3825453,5382
8403359,5139
125032,4000
7460755,3842
6273484,9587
9776716,5816
8591738,1846
7570734,137
2652357,559
9208750,2622
8740465,4799
928298,5842
9614520,2233
8532475,4751
7895233,3711
5482667,6465
2800697,3247
8309947,8919
834510,3904
7978118,2270
5703350,2803
8128481,8178
9814891,844
1790072,4865
8634368,1031
2559576,3218
5483497,1587
2532899,1105
6789679,9030
8099271,1640
9212704,7891
2450916,2091
3399414,3993
4597167,6978
2378168,2798
8502327,6570
3246623,2047
7211172,5040
4314128,5153
2899352,6078
286746,9074
6116258,6681
2371235,4526
8728312,7387
2392101,8183
6773031,8609
8651982,6801
1950321,10000
6519904,7311
3711251,3702
7137217,2107
179014,8164
9826978,6793
5536590,4193
1255300,7212
776893,1052
4657553,1736
8785866,2585
2807928,7030
1487730,8686
3986877,1975
6241561,1972
2591423,2429
9943313,8166
3072361,1378
3085200,2674
2123575,7637
1606073,9234
4566756,6313
4288536,418
3334031,1850
2298903,943
5401335,3334
842391,5696
9682960,2063
3981820,6364
8030319,5031
1938286,648
9308271,2357
4876752,2248
2577753,7951
4739255,2636
2931349,4187
2635472,8197
5742674,5667
3307210,2047
3016505,7960
6013216,2737
8318064,562
822458,2655
2584181,1982
8222974,3802
1977940,6470
5349973,1605
4127514,4810
7471130,1622
526366,2170
9236887,2610
5222064,1709
3383684,7123
7934732,6353
7531800,3792
1152659,2774
1711013,2643
3108449,2397
2638023,5158
2471256,7668
4458995,5939
1806756,8713
2546909,2689
5221473,3298
8022982,4604
4259401,163
9175829,7032
8573482,4036
5339699,9003
5431784,4279
1474559,8186
4412512,7535
6464606,2617
3978689,4428
5079937,506
325862,3292
873881,2774
7876410,3248
4145958,4157
9006709,8144
5680147,2214
7470878,9605
687259,1389
6237054,3859
2353978,2465
1095758,8205
9487782,4782
8842793,9085
18925,1106
3928738,2361
4532767,1068
4966614,1794
9740562,1327
4190772,1945
3108735,7268
3607939,68
8408342,7479
9325580,2402
822195,3693
4832376,7405
8799147,931
8506911,8853
853623,3083
6561383,5770
1269887,5966
4008305,7670
5978493,7621
6791609,8662
9353898,5659
893701,467
4130829,7423
3756472,3285
610841,4673
1109563,1367
9549335,2508
8790104,3028
9949272,1338
8993109,9420
6733581,1521
7372632,9206
5056275,6230
7202706,5714
7265585,7555
6383201,892
5620657,5691
4685942,4263
9537358,8306
7689553,9201
1988646,4899
4854953,9309
6344051,2044
7469345,5662
6244681,4627
3599901,4561
9064184,5683
1997309,4999
8980474,1027
3193080,5997
6561746,8136
112380,8456
7385097,9957
5842529,6343
3806761,8436
4163307,1848
680377,1158
845948,4145
7291484,9971
1297649,5222
2658013,4435
1126818,8409
6102973,7181
6870811,1656
2678564,5062
739216,8299
1207564,7208
3030021,2922
5860063,4616
5971331,3234
8138568,1636
8985194,7177
6314572,4995
3416960,1966
7215073,7151
4691616,3093
3473122,4334
4549962,3718
9499147,3644
8474158,2580
1445980,3957
9657713,7794
6093008,4776
6533421,9048
1115139,6214
3908413,6530
8911420,6949
229155,7817
9954058,14
1719205,6730
3504557,5557
1864505,5886
2369363,36
8919091,1732
13348,7810
9550668,1600
4476930,7505
621335,1381
3063156,8367
6796451,1770
4502076,1157
9895673,2953
4319626,8250
9843533,6640
3507685,3983
6324061,1303
8929052,3954
68939,5258
8428901,7271
9138012,7112
