character1_id,character2_id,user_id,fightexodus
1480,7880,1948,Win Char2
4589,8169,6090,Win Char2
3247,3484,5940,Draw
8131,9262,5100,Win Char1
8022,8394,6390,Win Char1
7861,2652,5707,Win Char1
2768,2891,6874,Win Char2
3592,3209,4468,Win Char1
3241,2960,7108,Win Char2
9882,7271,8232,Win Char2
7211,9033,4075,Draw
8695,853,1810,Win Char1
4089,7766,5900,Win Char2
4791,2107,2695,Draw
2680,7815,3352,Win Char1
6838,4133,3454,Draw
6798,8999,2018,Win Char1
8248,9882,9910,Win Char2
1026,9973,4276,Draw
1041,4324,3046,Draw
7668,8021,9969,Win Char2
2229,4460,3484,Win Char2
7417,969,8259,Win Char2
6716,3069,1093,Draw
481,5870,1966,Win Char2
8194,5946,419,Win Char2
8606,1944,9655,Draw
4248,5364,7992,Win Char1
3309,9189,8053,Win Char2
2905,950,2015,Win Char1
7478,1603,3056,Win Char1
5369,549,3596,Draw
8257,8776,9220,Draw
194,7100,2210,Win Char1
1392,1198,7494,Win Char1
5928,8082,5926,Win Char1
7917,2070,3696,Win Char1
9222,3529,6391,Win Char2
2006,6529,8498,Draw
5201,7816,7631,Win Char2
7305,8721,6042,Win Char1
4714,7686,2104,Win Char1
7045,3635,3770,Draw
4698,9225,3523,Draw
516,8165,5829,Win Char1
3138,9374,7813,Win Char2
481,6998,807,Draw
6577,3793,8823,Draw
4908,3146,4219,Draw
3635,4018,2911,Win Char1
2208,920,3250,Win Char1
9181,2095,5303,Draw
708,8142,6968,Draw
4957,8764,2035,Win Char2
1853,1730,7633,Draw
5981,9866,1900,Win Char1
2779,6413,9348,Win Char2
1560,1863,4598,Win Char2
1150,1385,2426,Draw
9311,7688,6613,Draw
4867,1403,1702,Draw
111,8979,6071,Draw
7266,498,216,Win Char2
3845,4392,373,Draw
8002,1521,3395,Win Char1
9770,2944,5878,Win Char2
7510,5619,8907,Draw
848,4060,1980,Win Char2
5964,6026,8140,Draw
9778,3930,3122,Win Char1
6940,971,141,Draw
1864,9830,8980,Draw
5273,7372,7296,Win Char2
2599,1665,5911,Win Char1
3410,9916,4446,Draw
6529,83,2957,Draw
9416,9333,1436,Win Char2
5856,4337,2849,Draw
2535,7307,9746,Win Char2
8449,6366,4499,Draw
6497,8644,3377,Win Char2
628,7021,8977,Win Char1
7417,632,2405,Draw
8649,4511,4427,Win Char2
1015,8120,317,Win Char1
4946,8830,1040,Win Char1
5048,4688,1542,Win Char2
7828,5906,9385,Win Char1
5819,7177,4971,Win Char2
5555,8929,5660,Win Char2
3027,5714,657,Win Char2
7486,2335,4255,Win Char1
1869,1513,1980,Draw
2393,8605,9529,Win Char1
2870,1482,8323,Win Char1
6586,8096,8055,Win Char1
1538,5148,6511,Win Char1
6032,4258,9930,Draw
5598,5956,6718,Win Char2
5185,8831,7565,Win Char2
5534,1730,3428,Win Char1
3841,5779,3194,Win Char2
7193,7013,5639,Win Char1
8703,8883,3185,Draw
3553,8845,3749,Draw
8369,8991,4808,Draw
6706,1682,6685,Win Char2
2791,9428,7135,Win Char2
7229,2936,6723,Draw
5694,6918,5750,Win Char2
2534,1807,5635,Win Char2
8156,9525,6316,Win Char1
4778,6453,5256,Draw
4462,602,6373,Win Char2
8168,4890,2243,Draw
4575,2948,6481,Win Char2
883,8793,6427,Draw
4689,7453,4349,Draw
5604,2083,3039,Draw
6284,5337,4614,Win Char2
2933,9927,2033,Win Char1
5672,3651,4367,Win Char2
189,1011,9538,Win Char2
2098,5106,4242,Win Char1
8156,9732,5496,Win Char2
8468,9428,1526,Draw
7757,1236,5255,Win Char2
8564,7583,3296,Win Char2
4078,289,6809,Win Char2
4848,9741,2239,Draw
3346,6618,3383,Win Char2
3026,7312,9899,Draw
4427,5301,535,Win Char2
2690,5484,6576,Win Char1
7328,4252,6434,Draw
6934,3239,2905,Draw
3681,1115,6086,Win Char2
6466,4433,7621,Win Char2
1114,5219,7934,Win Char2
1312,9569,2459,Win Char2
5205,5526,5015,Win Char2
8660,3727,8332,Draw
5096,1563,4111,Win Char2
7742,6959,3373,Win Char1
4173,6077,9763,Draw
2356,4701,4790,Win Char2
651,3203,4321,Win Char1
5902,5745,4495,Win Char1
8678,6461,1715,Win Char2
2098,6344,108,Win Char2
6323,2739,3141,Win Char1
4178,9862,4831,Draw
486,3485,3493,Win Char2
9385,9674,3799,Draw
5771,7308,3655,Win Char1
786,3331,3555,Win Char2
6831,3033,5880,Win Char2
1949,1867,2359,Win Char1
9281,3216,9383,Win Char2
7896,173,9673,Draw
5456,5144,6934,Win Char1
2817,268,1141,Win Char1
2337,3309,196,Draw
8388,7495,8341,Draw
2790,6808,1402,Win Char1
3233,1255,864,Draw
5282,1425,7356,Win Char1
9305,7618,7663,Win Char1
6660,2316,1933,Draw
4605,8887,3064,Win Char2
3697,6054,4506,Win Char1
2830,77,364,Win Char2
3473,7744,1553,Draw
6086,5786,1598,Win Char2
5908,5284,6288,Draw
8938,2583,1726,Draw
8301,6421,804,Draw
5732,3236,1875,Draw
5903,8587,8520,Win Char2
2553,7175,7658,Draw
4914,1964,4863,Win Char1
5201,7521,5703,Draw
1805,6875,7782,Win Char2
3316,5170,799,Draw
7960,3895,3100,Win Char1
4964,7517,2747,Win Char2
5624,9941,8476,Draw
454,685,8561,Win Char1
5323,5527,7173,Win Char1
2253,1092,7717,Win Char2
1700,1343,140,Draw
7274,6358,7028,Draw
4679,9241,1816,Win Char1
1718,5959,4648,Win Char2
8623,6517,3738,Draw
8440,6072,4536,Win Char1
5949,1753,2800,Win Char2
1268,3083,2046,Win Char1
9139,4301,1169,Win Char1
2625,9490,2892,Draw
4953,757,1887,Win Char2
4581,983,5831,Win Char1
9351,6682,9011,Draw
9983,4095,2736,Win Char1
5655,4862,659,Win Char1
2600,7486,6480,Draw
4396,2675,5076,Win Char2
249,1328,7490,Draw
4387,2669,5246,Win Char1
3118,2578,7837,Win Char2
7011,6929,3415,Draw
3411,8801,7991,Draw
1181,941,2444,Win Char2
9948,9232,2744,Draw
5668,7207,6046,Win Char1
2214,383,2488,Draw
6589,2934,2687,Win Char1
8329,3988,9505,Win Char2
4640,1198,6221,Draw
1524,1175,5458,Draw
5670,1267,3800,Draw
5937,3114,5767,Draw
9030,7114,4367,Draw
5962,3205,6708,Win Char1
8874,4240,5908,Draw
3554,6380,2864,Win Char2
1351,5089,5293,Win Char1
5243,9013,7334,Draw
3555,9317,8621,Win Char1
914,9598,3642,Draw
294,8032,2267,Win Char1
2731,9131,6603,Win Char1
631,3973,7180,Win Char1
9785,1586,1082,Win Char2
1197,7108,4271,Win Char2
5178,9554,2891,Win Char1
6143,3887,2395,Win Char2
1604,8930,9125,Win Char2
2798,5248,1121,Draw
3046,4440,5237,Win Char1
7141,4406,1553,Win Char1
8945,321,3558,Win Char2
6833,8308,3675,Draw
8996,2669,5396,Draw
682,1986,807,Win Char2
6485,8043,3327,Win Char2
6205,8659,9583,Win Char1
7267,3670,7098,Draw
7197,8185,4446,Draw
8896,3991,8963,Draw
2188,5158,2357,Win Char1
4850,3004,563,Win Char1
4752,6656,9697,Win Char1
8028,8203,7988,Win Char1
7289,7917,7506,Win Char1
7211,5063,3303,Draw
5027,7130,8092,Win Char1
5710,2635,5442,Draw
5017,287,2637,Win Char1
1696,4699,7781,Win Char1
4222,4434,6465,Draw
7595,4807,7174,Win Char1
3933,7532,9508,Win Char1
10000,2670,3651,Win Char1
1819,997,476,Win Char2
3251,3903,7993,Win Char2
4863,2388,7844,Win Char1
4733,2859,6457,Draw
1163,5255,8630,Draw
3831,1510,4376,Win Char1
489,3458,7074,Win Char2
5934,751,6892,Draw
5064,6718,7006,Win Char2
5611,3301,9997,Win Char1
1150,5030,590,Win Char1
3716,8185,4127,Win Char1
2017,5411,7978,Win Char2
2641,7529,8199,Win Char1
3369,7550,5461,Draw
4488,9328,5332,Draw
4377,1144,3294,Draw
2684,5775,139,Win Char2
3747,7513,9613,Win Char2
9015,779,8825,Win Char2
7952,9438,7156,Win Char1
5583,1570,3395,Draw
6489,2039,3927,Win Char1
6614,7178,7547,Win Char1
2992,3214,3127,Win Char1
220,7664,2505,Win Char1
6949,2610,1772,Win Char1
4488,2793,2978,Draw
9604,1431,1518,Win Char2
6960,3538,5027,Draw
4510,8398,2256,Win Char2
1929,9575,8484,Draw
7481,2778,4785,Draw
7089,1835,4032,Win Char2
3977,1868,7956,Draw
7016,6392,5713,Win Char2
54,5982,2452,Draw
3082,4849,6743,Draw
7658,9204,1183,Draw
3163,3689,6479,Win Char2
4073,3793,5260,Draw
1848,919,2193,Win Char1
3077,1573,7184,Draw
1876,5767,1505,Draw
7796,2650,4074,Draw
2426,298,8632,Draw
7691,2892,4501,Win Char2
3343,7035,2784,Draw
6309,9673,1051,Win Char2
4455,1503,1714,Draw
2580,8247,6658,Win Char2
5237,265,2346,Win Char1
2081,7572,4395,Win Char1
7222,1644,2370,Win Char1
3655,1609,9957,Win Char1
8717,9443,617,Win Char1
5524,4506,9969,Win Char2
6940,788,6247,Win Char1
1077,9423,9337,Draw
7613,3849,5679,Win Char2
2536,946,6680,Win Char1
5254,4524,8007,Win Char2
4980,3140,1302,Win Char2
3535,4947,495,Win Char2
6254,2748,1002,Win Char1
3004,2970,7676,Win Char1
7101,2080,2947,Win Char1
3768,1105,4448,Draw
8311,6053,6214,Win Char2
6353,6351,9746,Win Char1
571,5130,1082,Draw
8104,644,6584,Draw
1980,6749,6526,Win Char1
8072,9350,1352,Win Char2
6586,2420,2072,Draw
5579,8077,2472,Win Char1
9627,5711,3436,Win Char2
9786,8885,1506,Win Char2
1311,4668,6965,Win Char2
5145,5696,5602,Win Char2
461,5717,5365,Win Char1
4225,1857,134,Draw
2844,9621,1231,Draw
9134,3972,6372,Draw
6796,7445,7484,Draw
9988,3456,1294,Win Char1
4768,5111,7353,Win Char1
9881,2754,9421,Draw
5185,767,4093,Win Char2
1501,7136,1701,Win Char1
942,3133,3396,Win Char1
3335,124,4726,Win Char2
835,5027,570,Win Char1
4367,8055,4870,Win Char1
3880,3936,5937,Draw
3617,7244,7603,Win Char2
2149,9241,2944,Win Char2
7134,2307,5559,Win Char1
9887,3319,6886,Win Char2
7382,2383,5210,Draw
2681,5821,4346,Win Char1
30,7019,6461,Win Char2
7597,3067,4173,Win Char1
5116,4119,9387,Draw
168,8453,8808,Win Char2
4232,1703,3881,Draw
1712,6864,8659,Win Char2
6738,751,481,Win Char1
7208,1240,3775,Draw
1528,3810,8486,Win Char2
9753,7204,5403,Win Char1
8715,6888,1244,Win Char2
8062,3882,7070,Win Char2
528,478,2072,Win Char1
4827,5374,4572,Win Char2
4706,8783,9570,Win Char1
1662,1080,5523,Win Char1
4916,4564,7229,Win Char2
2848,2147,8958,Win Char1
1625,8565,3030,Win Char1
6140,3617,3241,Win Char2
3947,2782,8930,Draw
4925,8145,3078,Draw
5242,1687,3188,Win Char2
2421,1676,1954,Win Char2
1686,2783,8508,Win Char1
2179,226,9426,Draw
5048,2237,5050,Draw
2363,7500,1325,Win Char2
6760,4063,3727,Draw
2328,9677,8227,Win Char2
4832,8416,3203,Draw
5282,526,8801,Win Char2
3093,6734,1543,Win Char2
3028,8334,6392,Draw
7281,4253,3018,Draw
9694,6711,4551,Win Char1
6456,5914,3572,Win Char1
3239,2285,8235,Win Char2
4447,8339,7206,Draw
2800,4719,6317,Win Char2
2647,5821,2226,Win Char1
9642,7174,3014,Draw
7494,6253,2998,Win Char2
7548,3675,4719,Win Char1
2701,6111,4914,Draw
1825,984,2328,Win Char2
6325,6338,2204,Win Char1
3801,4670,8550,Win Char1
6330,4664,1060,Win Char1
4245,1939,7948,Win Char2
1460,5722,3391,Win Char1
4193,1181,490,Win Char2
6336,2743,2272,Win Char2
3196,7275,3951,Draw
3480,1969,3491,Win Char1
2441,4357,6517,Draw
4786,7224,5362,Draw
2878,7250,2556,Win Char1
1953,6989,8970,Draw
5821,3235,5941,Win Char1
227,6263,3034,Win Char1
3348,3469,5888,Win Char2
8860,914,4352,Draw
5554,4746,4324,Win Char2
3153,846,7485,Win Char1
1277,2923,8885,Draw
1217,7038,458,Win Char2
8545,212,8138,Draw
5616,5158,996,Win Char2
7179,9730,4012,Win Char2
1597,8897,9338,Draw
1954,6173,5882,Draw
1615,6047,8837,Win Char1
2779,8366,5948,Win Char1
5417,4776,2187,Win Char2
6453,3355,7891,Win Char1
8940,3346,8767,Win Char2
7376,9544,6639,Draw
943,6615,9314,Win Char2
4660,8904,5940,Win Char2
6960,4216,542,Win Char1
7172,8971,294,Draw
5415,5480,6273,Win Char1
9186,9213,6020,Win Char2
8843,110,8610,Win Char2
974,973,1871,Win Char2
4877,7196,924,Draw
4480,5363,3766,Win Char1
1811,3162,3305,Win Char1
8338,4607,6336,Win Char2
3974,813,8019,Win Char2
2775,1301,3583,Win Char1
5541,3990,394,Win Char1
1390,6680,4285,Draw
2704,993,4613,Draw
4325,8214,3752,Win Char1
3590,2954,3717,Win Char2
6446,4029,7331,Win Char1
1386,401,4748,Win Char2
7120,5952,8236,Win Char2
1874,5827,3375,Win Char1
4660,1616,1462,Win Char1
9937,8297,9585,Draw
5163,9314,5576,Draw
1152,6965,9075,Draw
9539,9012,179,Win Char2
5473,8401,1242,Win Char2
2656,7850,5630,Win Char2
8579,7525,2441,Draw
435,5155,201,Win Char1
636,7306,5800,Win Char1
2059,7353,5835,Draw
4390,9748,7563,Win Char2
1346,2104,7772,Win Char2
4813,1990,2312,Win Char1
2036,7335,7247,Win Char2
8395,2245,7141,Win Char1
225,7293,1509,Win Char2
7766,1188,4407,Win Char2
6701,5176,2648,Win Char2
3415,2721,9045,Win Char1
8068,764,7932,Win Char1
7400,1454,8597,Win Char1
9371,4484,8302,Draw
586,255,7561,Win Char2
8452,565,220,Win Char1
127,4927,6492,Win Char2
193,3957,4915,Win Char1
3270,1913,7025,Win Char1
5220,9623,9371,Win Char2
3092,2934,8696,Win Char2
8777,149,6164,Draw
5765,8868,170,Win Char2
9954,2254,1144,Draw
9427,3605,4543,Draw
2797,1963,7992,Draw
5500,6432,7569,Win Char1
9312,4513,6454,Win Char1
3171,2459,8263,Win Char2
4304,2511,6245,Win Char2
2532,9489,9905,Draw
9487,8036,1158,Win Char1
9529,7922,8059,Win Char2
6139,5707,8118,Win Char1
8436,6597,6923,Win Char2
8804,3181,8271,Win Char1
1464,8975,2948,Draw
9563,1862,8317,Win Char2
4682,5284,5243,Win Char2
3076,542,5333,Win Char1
968,2027,6787,Win Char2
2552,1685,2067,Win Char2
7908,1214,3840,Win Char1
1577,7794,6226,Win Char2
9631,5273,2528,Win Char1
5700,9464,9563,Win Char2
5288,1548,1542,Win Char2
8430,6664,2881,Win Char2
3452,5804,7237,Win Char1
6288,8281,2653,Win Char1
9576,1053,6203,Draw
4071,2196,1466,Draw
9825,3086,9174,Draw
4677,8950,7406,Win Char1
4313,159,186,Win Char2
484,8313,837,Win Char2
6479,1978,7294,Win Char2
7685,6753,8626,Draw
3496,9042,8893,Win Char2
7525,9620,3199,Win Char1
7304,6278,8124,Win Char2
5761,1692,5015,Win Char2
440,6848,2005,Win Char2
2451,7343,8932,Draw
3989,7755,2856,Draw
5773,2813,4832,Draw
9181,3051,6079,Draw
4596,2202,5836,Win Char1
551,8278,2764,Draw
303,545,838,Win Char1
9577,7921,9609,Win Char1
7104,9619,5972,Draw
1516,1475,2753,Win Char1
4086,753,9226,Win Char1
7502,7850,6071,Win Char1
7524,1271,4320,Draw
9916,2317,1260,Win Char1
4711,8222,1079,Draw
2911,8334,5961,Win Char2
1313,8258,8893,Win Char2
2057,4473,3551,Win Char1
8674,9055,4844,Draw
7120,4786,6451,Draw
3861,4436,1802,Win Char1
2121,5531,6796,Win Char2
8653,6985,5120,Win Char2
699,2124,8910,Win Char1
6937,331,4832,Draw
8836,1593,1598,Win Char1
1358,3853,4042,Win Char1
1674,5308,7261,Win Char1
4191,3644,2774,Win Char1
8908,5135,5130,Draw
2267,1331,8612,Draw
5627,2293,7221,Win Char1
8835,9177,9613,Win Char1
4319,6479,4277,Win Char1
3286,9720,8396,Win Char2
5605,5446,4923,Win Char1
8916,3606,4889,Draw
7636,5007,2150,Win Char1
362,4720,5024,Draw
6800,9869,6926,Win Char2
2677,662,9476,Draw
9399,9501,7449,Draw
8042,5375,8014,Win Char2
2357,664,471,Win Char2
9143,8891,7714,Draw
5138,5011,6939,Win Char1
288,1768,7431,Win Char1
4317,8063,9163,Win Char2
8306,3045,5085,Win Char2
2341,2346,5183,Win Char2
2691,8130,877,Win Char2
6552,1426,1372,Win Char2
9618,9336,4443,Draw
2867,7145,7074,Draw
318,1648,1843,Win Char1
6066,8874,1301,Win Char2
9012,1009,5525,Win Char2
6608,3379,5139,Win Char1
2072,4238,27,Win Char1
9173,9170,3101,Draw
1696,2948,2351,Win Char2
2616,823,8223,Win Char2
6555,1927,1145,Win Char2
5095,3525,334,Draw
6221,1338,8235,Win Char2
6535,1879,6936,Win Char2
1418,3775,6440,Win Char1
7611,5121,6690,Draw
9188,3093,1585,Draw
8519,7442,3008,Win Char2
6190,2840,7509,Win Char1
4770,7557,9264,Win Char1
5483,4926,644,Win Char2
8878,5797,6451,Win Char1
5617,2175,4559,Win Char1
240,6723,94,Win Char1
5036,1851,6086,Draw
7966,9629,8235,Win Char2
186,9312,8210,Draw
70,2209,2040,Win Char2
6575,8249,9312,Win Char2
3844,9533,2825,Draw
3539,1423,5518,Draw
4756,2435,8550,Draw
1418,9075,9882,Win Char1
2166,5873,6807,Draw
8826,9768,2915,Win Char1
4725,9491,2188,Win Char2
3833,5928,2334,Win Char1
2367,3172,6852,Win Char2
7187,6192,5587,Win Char2
5354,1101,4608,Win Char2
433,1713,5050,Win Char1
9725,14,3545,Draw
1811,1452,866,Draw
8364,9250,6968,Win Char1
8689,3410,1370,Win Char2
6720,4132,7948,Win Char2
6014,285,5457,Draw
3641,5932,2385,Win Char2
2428,9848,6113,Win Char2
545,2632,6256,Draw
3758,181,9547,Draw
6372,7591,4217,Draw
545,8141,6425,Win Char1
7018,3170,465,Win Char1
620,3139,5108,Win Char1
4054,7301,7508,Win Char2
1527,1023,3750,Win Char1
4072,3135,7096,Draw
5957,8118,7048,Win Char1
6186,5460,5194,Draw
739,2756,5881,Win Char2
666,7641,2021,Win Char2
6741,7797,4416,Win Char2
2905,243,8198,Draw
4672,6963,9528,Win Char1
3846,2844,6780,Win Char1
5772,7234,2136,Win Char2
839,7835,8664,Win Char2
3669,8207,1040,Win Char2
7754,6646,9777,Draw
5440,1690,4586,Win Char1
3540,2690,6215,Win Char1
410,6501,1904,Win Char2
9573,6119,873,Win Char1
1573,4385,4988,Draw
5513,8111,1282,Win Char1
6695,62,9135,Win Char2
5036,7579,5629,Win Char2
2269,4494,3366,Win Char1
1629,2069,7249,Draw
4481,2715,3284,Draw
5428,3841,3418,Win Char2
9470,9356,5713,Win Char1
6047,446,6907,Win Char2
2077,6807,2135,Draw
4657,8000,6103,Win Char1
7334,3826,9038,Draw
5699,2584,8533,Draw
8268,5597,8219,Win Char1
6155,9825,5272,Draw
3070,6179,9060,Win Char1
2514,3953,4544,Draw
1404,3197,897,Win Char2
1126,8336,3603,Draw
8858,8149,7487,Win Char2
7621,5432,8905,Win Char1
3709,5658,8713,Win Char2
3441,7405,4717,Win Char1
3455,3597,9846,Draw
5179,9801,4487,Win Char2
7185,9296,839,Win Char2
9141,4423,2436,Win Char2
706,4754,8287,Win Char2
2601,892,8887,Win Char2
6094,8367,5311,Win Char2
3214,9066,4046,Win Char2
78,4181,7678,Draw
3871,951,3219,Draw
1289,9584,215,Draw
9070,2629,7091,Draw
9421,6572,6203,Draw
207,3367,1016,Win Char2
3426,645,6243,Draw
2456,601,5067,Draw
8636,9423,51,Win Char1
7234,5994,7434,Win Char2
4974,43,6963,Win Char2
9876,8235,5445,Draw
9638,8110,1448,Draw
8609,1411,1304,Win Char1
6018,1523,9357,Win Char1
4555,921,7239,Draw
5203,5419,1420,Draw
1520,7354,6743,Win Char2
1752,2326,475,Win Char1
9604,8608,1137,Win Char2
1003,2178,7749,Win Char2
7600,5068,4257,Win Char2
8096,4896,775,Win Char2
4186,3310,9595,Win Char2
1743,3007,3591,Win Char2
7896,6284,9973,Draw
4938,2484,3163,Win Char2
4179,3361,5081,Win Char1
8350,7605,8163,Win Char2
5853,4365,6614,Draw
5249,8592,5872,Win Char2
114,7554,8541,Win Char1
7261,5497,6694,Draw
3220,6555,9729,Win Char2
2358,2197,5080,Win Char1
493,216,3455,Win Char1
7608,5919,137,Win Char1
7975,4171,2631,Win Char2
5971,9163,364,Win Char2
1711,5872,5860,Win Char2
2082,1834,901,Draw
9185,665,9925,Win Char2
834,6478,682,Win Char1
4234,7434,279,Win Char1
10000,3935,3385,Draw
1255,910,9493,Win Char2
657,9599,4262,Win Char1
4479,5600,8038,Win Char2
7498,441,2133,Win Char2
8068,4361,8709,Win Char1
9127,5143,7517,Win Char2
523,9544,1698,Draw
9814,8490,8862,Draw
911,5530,8679,Draw
7171,9801,1695,Win Char2
527,4166,5937,Draw
7453,1518,5359,Draw
1833,3219,8936,Win Char2
5602,4804,3181,Draw
2156,8857,5774,Win Char2
9337,9307,4502,Win Char1
334,2426,5645,Win Char1
5879,4015,8029,Win Char1
1824,6073,3491,Draw
8143,9219,3034,Draw
3959,5297,5853,Win Char2
9313,595,7141,Draw
9282,4016,1113,Win Char2
5286,6191,819,Draw
7615,1015,8789,Draw
9258,661,4510,Win Char2
513,6548,77,Draw
8871,2081,812,Win Char2
7127,2538,639,Draw
8296,5248,540,Win Char1
7774,5861,4055,Draw
6698,432,3876,Win Char1
6750,3726,3686,Win Char2
2740,8999,9835,Draw
6550,4149,590,Win Char1
1286,4126,293,Win Char1
687,7217,8833,Draw
6623,8706,7470,Win Char1
7978,2985,4284,Draw
5969,3560,3180,Draw
2269,5553,8812,Win Char1
3335,4271,6199,Win Char2
3360,7460,8004,Win Char1
7710,6298,9086,Win Char1
4093,4845,4298,Draw
3267,9648,3915,Win Char2
7042,3168,4850,Win Char2
2442,6218,4702,Win Char2
1026,8866,1377,Win Char1
6613,5706,1113,Win Char1
1926,7817,1959,Draw
4763,8818,6542,Draw
932,1926,3425,Win Char1
4392,374,5904,Win Char1
6774,3752,488,Win Char2
3366,3778,5994,Win Char2
4206,9984,6214,Draw
8904,120,2074,Draw
8399,306,677,Draw
5946,360,893,Win Char1
5983,6255,5331,Win Char2
2623,8812,3388,Win Char1
2514,4984,1254,Draw
6346,20,4457,Win Char1
8465,9019,2073,Win Char1
8376,67,742,Win Char2
2378,3663,857,Win Char1
2666,653,3370,Win Char2
9410,9280,8362,Win Char2
3246,8449,3333,Draw
3823,9981,1177,Draw
2843,7480,4490,Win Char1
7380,825,9430,Win Char1
9012,5605,5972,Win Char1
6694,2513,1797,Win Char2
3253,9495,4547,Win Char2
6553,5902,4528,Win Char1
2831,4995,9411,Draw
8146,4545,303,Win Char1
9570,6125,6294,Draw
4229,2035,2963,Draw
6342,3264,8968,Win Char1
7866,5339,479,Win Char2
1058,3205,5214,Win Char2
3929,4286,4175,Draw
8767,5184,1684,Win Char1
1860,4277,6406,Win Char2
2413,6109,6989,Draw
6299,7580,162,Draw
13,8374,9702,Win Char1
8486,6802,9562,Win Char2
7451,5474,9673,Draw
46,6955,6501,Draw
5313,7476,4091,Draw
1654,8577,9759,Draw
8241,9864,2267,Draw
4128,1264,4830,Win Char2
2338,7584,591,Draw
7111,3082,64,Win Char2
8423,4819,5386,Win Char2
8501,6198,875,Win Char2
6463,1135,8415,Win Char1
9579,4562,7280,Win Char1
1040,5713,3940,Draw
6425,5440,3569,Win Char1
6819,6183,8610,Win Char2
1109,9796,8716,Win Char1
2780,560,9503,Win Char2
898,3358,994,Win Char2
2117,4592,9039,Win Char1
9900,4986,2582,Draw
5817,3103,7599,Win Char2
3016,5140,6240,Win Char2
3642,588,191,Win Char2
9609,5091,2560,Win Char2
1131,3094,863,Draw
1795,2304,2129,Win Char2
6794,2201,5039,Draw
940,7603,9328,Win Char2
7510,3556,4353,Win Char1
2749,7886,6080,Draw
771,5290,456,Win Char1
894,7608,3879,Draw
1462,2470,5759,Draw
9056,8982,518,Win Char2
857,8210,3567,Win Char2
5831,8861,5871,Win Char1
8536,8657,12,Draw
7898,6433,3785,Draw
4215,5785,9460,Draw
4134,4040,9148,Win Char1
6096,8229,3389,Win Char2
3499,4967,8644,Draw
5918,8542,176,Win Char1
541,974,4946,Win Char1
9530,5572,662,Win Char2
1653,9393,2556,Win Char1
6225,3374,9315,Win Char1
2163,9932,4235,Win Char1
4948,7225,6562,Win Char1
5388,8011,4927,Win Char1
3457,8794,1881,Win Char1
7248,2946,5933,Draw
3961,1767,7668,Win Char1
4622,8714,2144,Draw
1004,426,8499,Draw
5044,2570,4571,Win Char1
4037,518,9282,Draw
4461,9311,2524,Draw
1009,4729,1497,Draw
4929,3022,1776,Draw
181,2775,4938,Win Char1
9386,9202,3765,Win Char1
8874,2894,8861,Win Char2
6279,1038,2630,Win Char2
7876,816,4963,Draw
7981,4085,1272,Draw
156,928,272,Win Char1
6872,7572,8459,Win Char1
4870,1074,4987,Win Char2
9459,6714,1176,Draw
8761,5682,5899,Win Char2
579,5418,3630,Win Char1
615,2964,4188,Draw
2908,6628,2129,Win Char2
6336,3016,7252,Win Char2
7015,7997,5785,Win Char2
264,4506,8283,Win Char2
5913,3633,5399,Win Char2
5678,9500,8252,Draw
2448,2346,6564,Draw
6694,6836,6990,Win Char1
1689,3591,3708,Win Char1
1344,3237,8662,Draw
5867,9701,1427,Draw
1080,7355,376,Win Char2
4970,8314,9553,Win Char2
3320,8918,1305,Win Char2
3783,8693,9214,Win Char2
4679,3697,1535,Win Char2
8316,5121,4470,Draw
7268,1944,8354,Draw
4382,6566,1933,Win Char2
5623,2743,5410,Draw
4986,4160,2721,Win Char2
1617,7508,2631,Win Char1
430,2161,782,Draw
6468,1884,6890,Draw
4018,7349,5443,Win Char1
2752,1562,9316,Win Char2
6431,1391,3128,Win Char2
3899,5402,6798,Win Char1
2315,1180,8788,Win Char1
3018,8658,8645,Draw
803,6754,5955,Draw
5395,3671,8810,Win Char2
9005,3511,9671,Win Char2
8939,7966,2729,Win Char1
8370,7800,5329,Win Char1
7953,8959,9159,Win Char1
8286,495,9422,Draw
5260,1083,5407,Win Char1
9249,7023,98,Win Char2
9984,885,4010,Draw
7891,3279,8075,Win Char1
2193,7490,4583,Draw
6208,5118,10,Win Char2
9766,8619,7754,Win Char1
1199,1175,4787,Win Char2
7780,9323,9033,Win Char1
3728,1004,5831,Win Char2
3626,6038,8820,Draw
6670,824,4130,Draw
2016,1950,3708,Win Char2
6362,9889,318,Draw
9828,341,6029,Win Char1
8481,9879,2048,Win Char1
9446,3037,5616,Draw
4386,3743,1737,Win Char1
5540,7476,708,Win Char1
6922,1365,7847,Win Char1
8243,1399,3373,Draw
9310,8208,4188,Win Char2
7974,8244,6834,Draw
9580,2211,6101,Draw
5135,9394,8254,Win Char2
8863,6209,1375,Win Char2
7363,5120,5678,Win Char1
651,8746,6976,Win Char2
9036,8236,838,Draw
3537,1673,8250,Win Char1
9523,228,7301,Draw
990,2650,1258,Win Char1
338,3023,2040,Win Char2
5643,6439,4356,Draw
869,3156,4664,Win Char1
1028,9910,8616,Draw
9177,7760,9352,Draw
1027,8176,1985,Win Char2
9281,6185,1362,Win Char1
2956,4697,612,Win Char1
2413,3092,5279,Win Char2
1907,4855,7799,Win Char1
7365,6641,65,Draw
9083,3356,8389,Win Char2
8134,4871,637,Win Char2
7722,6832,2948,Win Char2
454,9931,7682,Win Char1
7829,8738,9894,Draw
8860,1617,1619,Win Char1
675,1346,1930,Draw
8913,4675,985,Win Char1
842,9903,3877,Win Char1
2507,9350,9968,Win Char1
